461433,5,22.304521586,114.17943231,3,8.91019354329193,119.568058573175,24916111.6104815,152.279420558013
461433,12,22.304521586,114.17943231,3,22.6233528332572,122.900234874583,23450108.6865973,203.258734001857
461433,18,22.304521586,114.17943231,3,61.0725175432143,221.291654740309,20700989.3990947,0
461433,23,22.304521586,114.17943231,3,57.2578216023927,357.510780505987,20939857.4092044,547.205600235922
461433,24,22.304521586,114.17943231,3,54.6717702235248,40.2963561940467,20725462.1313313,569.563466417695
461433,88,22.304521586,114.17943231,3,48.6095460184373,239.1410754344,37189578.9099108,-372.974593552241
461433,89,22.304521586,114.17943231,3,65.1789431751464,190.079662772345,36312767.0876449,-339.283532108755
461433,94,22.304521586,114.17943231,3,77.7220464528018,48.4979150997986,35804317.0934309,0
461433,95,22.304521586,114.17943231,3,60.3310018074027,240.640967068695,36872109.1661851,-304.858856414057
461433,97,22.304521586,114.17943231,3,21.3005007276922,201.749915689226,24892091.1313982,-517.296493298335
461433,99,22.304521586,114.17943231,3,73.2698736749202,355.179741057315,35986648.4410211,46.1547224820358
461433,100,22.304521586,114.17943231,3,48.7472726175841,358.243649923017,22813599.9326417,247.544926150635
461433,102,22.304521586,114.17943231,3,75.8039524676366,281.427446148513,36200579.2238217,-115.298599448234
461433,110,22.304521586,114.17943231,3,58.1511721050327,137.000519936222,22269449.7439998,-259.115570986603
461434,5,22.304521586,114.17943231,3,8.90562841495593,119.573601385075,24916611.271744,152.461967475254
461434,12,22.304521586,114.17943231,3,22.6272782836932,122.893071346334,23449711.0469522,205.796164024869
461434,18,22.304521586,114.17943231,3,61.0659979503878,221.279175156882,20701262.4905509,0
461434,23,22.304521586,114.17943231,3,57.2639681631908,357.5198212788,20939549.483204,547.251865068336
461434,24,22.304521586,114.17943231,3,54.6641454787679,40.2920470859561,20725858.6585581,570.273239466473
461434,88,22.304521586,114.17943231,3,48.609543019108,239.14107599079,37189580.8932345,-372.66358373274
461434,89,22.304521586,114.17943231,3,65.1788421064387,190.079635675999,36312772.6205134,-338.557197643928
461434,94,22.304521586,114.17943231,3,77.7257748544177,48.508732601587,35804237.6070482,0
461434,95,22.304521586,114.17943231,3,60.3316018603243,240.649612004839,36872102.0721422,-303.794470443191
461434,97,22.304521586,114.17943231,3,21.2950856286075,201.745545930984,24892599.0100533,-517.001874755064
461434,99,22.304521586,114.17943231,3,73.2735161491256,355.175830169124,35986534.07403,46.8846296431152
461434,100,22.304521586,114.17943231,3,48.7494788336078,358.253122704467,22813470.0977773,247.869516491241
461434,102,22.304521586,114.17943231,3,75.8021126718644,281.442093192539,36200630.0113112,-115.730868667641
461434,110,22.304521586,114.17943231,3,58.1569308575193,136.990371992367,22269179.0271897,-260.006168554675
461434,114,22.304521586,114.17943231,3,17.6450185082698,289.878476149371,25306239.3107549,69.3191653632412
461435,5,22.304521586,114.17943231,3,8.90106302581954,119.579143571996,24917110.9741864,151.980747248394
461435,12,22.304521586,114.17943231,3,22.6312035520092,122.88590722876,23449313.4408188,207.76320001013
461435,18,22.304521586,114.17943231,3,61.0594771508574,221.266701169667,20701535.6966417,0
461435,23,22.304521586,114.17943231,3,57.2701148542252,357.528864082627,20939241.6058047,549.116233098299
461435,24,22.304521586,114.17943231,3,54.6565206284355,40.2877413035614,20726255.2819769,567.643393431805
461435,88,22.304521586,114.17943231,3,48.6095400111032,239.141076536604,37189582.8770092,-374.736757730604
461435,89,22.304521586,114.17943231,3,65.1787410289793,190.07960858095,36312778.1536285,-336.312431520938
461435,94,22.304521586,114.17943231,3,77.7295030930334,48.5195559518797,35804158.1471545,0
461435,95,22.304521586,114.17943231,3,60.3322013899076,240.658257156877,36872095.0017842,-303.051603478877
461435,97,22.304521586,114.17943231,3,21.2896709086183,201.741176296671,24893106.8841709,-516.741821675681
461435,99,22.304521586,114.17943231,3,73.2771586356076,355.17191645422,35986419.7282665,46.9951328599473
461435,100,22.304521586,114.17943231,3,48.7516851131636,358.262596007872,22813340.2654248,247.88902335358
461435,102,22.304521586,114.17943231,3,75.8002722094691,281.456736385017,36200680.8185251,-116.2012461125
461435,110,22.304521586,114.17943231,3,58.1626887770231,136.980220448829,22268908.397962,-260.098917069954
461435,114,22.304521586,114.17943231,3,17.6451674072166,289.871450008547,25306222.4889672,70.5388436946751
461436,5,22.304521586,114.17943231,3,8.89649737015755,119.584685136183,24917610.7184263,150.685647780306
461436,12,22.304521586,114.17943231,3,22.6351286381283,122.878742516828,23448915.8681883,210.40694977391
461436,18,22.304521586,114.17943231,3,61.0529551457239,221.254232775756,20701809.0173535,0
461436,23,22.304521586,114.17943231,3,57.2762616767742,357.537908922613,20938933.7769466,550.180468484469
461436,24,22.304521586,114.17943231,3,54.6488956703567,40.2834388449168,20726652.0017022,565.633363377695
461436,88,22.304521586,114.17943231,3,48.6095369971,239.14107706873,37189584.8610617,-376.769829598087
461436,89,22.304521586,114.17943231,3,65.1786399427688,190.079581487198,36312783.6869901,-336.105873232277
461436,94,22.304521586,114.17943231,3,77.7332311683,48.5303851559562,35804078.7137539,0
461436,95,22.304521586,114.17943231,3,60.3328003961619,240.666902524505,36872087.9551091,-302.869084762129
461436,99,22.304521586,114.17943231,3,73.2808011332635,355.16799990849,35986305.4037649,47.1265740190271
461436,100,22.304521586,114.17943231,3,48.7538914556185,358.2720698301,22813210.4356224,247.368657053028
461436,102,22.304521586,114.17943231,3,75.7984310808479,281.471375726262,36200731.6454601,-116.332609666244
461436,110,22.304521586,114.17943231,3,58.1684458622906,136.970065308302,22268637.8563555,-259.313122680564
461436,114,22.304521586,114.17943231,3,17.6453154366619,289.864423694389,25306205.7528419,70.2128731201456
461437,5,22.304521586,114.17943231,3,8.89193144801014,119.590226077613,24918110.5044592,150.705546667916
461437,12,22.304521586,114.17943231,3,22.6390535418918,122.871577207949,23448518.3290673,211.075921810891
461437,18,22.304521586,114.17943231,3,61.0464319353035,221.241769967194,20702082.4527057,0
461437,23,22.304521586,114.17943231,3,57.2824086321157,357.546955803906,20938625.9965699,550.10687035008
461437,24,22.304521586,114.17943231,3,54.6412706023619,40.2791397080782,20727048.8178483,562.784664053564
461437,88,22.304521586,114.17943231,3,48.6095339770978,239.14107758717,37189586.8453919,-377.604979192276
461437,89,22.304521586,114.17943231,3,65.1785388482965,190.079554386566,36312789.2205796,-334.72207072579
461437,94,22.304521586,114.17943231,3,77.7369590799471,48.5412202246236,35803999.3068483,0
461437,95,22.304521586,114.17943231,3,60.3333988801637,240.675548108153,36872080.9320691,-303.926166449723
461437,99,22.304521586,114.17943231,3,73.2844436438667,355.164080534751,35986191.1004701,46.9570801129403
461437,100,22.304521586,114.17943231,3,48.7560978625784,358.281544181304,22813080.6082762,246.528254217019
461437,102,22.304521586,114.17943231,3,75.7965892870164,281.486011220565,36200782.4921002,-117.363911453245
461437,110,22.304521586,114.17943231,3,58.1742021144295,136.95990655648,22268367.4022987,-259.506892573158
461437,114,22.304521586,114.17943231,3,17.6454625976257,289.857397205224,25306189.1022778,69.5136157652614
461438,5,22.304521586,114.17943231,3,8.88736526326076,119.59576639476,24918610.3318657,150.470915825396
461438,12,22.304521586,114.17943231,3,22.6429782629796,122.864411304418,23448120.8234928,211.80667776137
461438,18,22.304521586,114.17943231,3,61.0399075222619,221.229312751162,20702356.0026201,0
461438,23,22.304521586,114.17943231,3,57.2885557169816,357.556004720463,20938318.2648421,549.493345452637
461438,24,22.304521586,114.17943231,3,54.6336454274069,40.2748438911812,20727445.7302638,561.434136976089
461438,32,22.304521586,114.17943231,3,18.4275905499169,274.68462252001,24005313.1913303,250.010865230694
461438,88,22.304521586,114.17943231,3,48.6095309493124,239.141078093996,37189588.8301153,-378.397711202588
461438,89,22.304521586,114.17943231,3,65.1784377449113,190.079527289957,36312794.7544217,-336.574148317117
461438,94,22.304521586,114.17943231,3,77.7406868274694,48.5520611521225,35803919.9264469,0
461438,95,22.304521586,114.17943231,3,60.3339968397882,240.684193906053,36872073.9327539,-304.043053415246
461438,99,22.304521586,114.17943231,3,73.2880861663143,355.160158328889,35986076.8184163,46.2086160329645
461438,100,22.304521586,114.17943231,3,48.7583043317315,358.291019048383,22812950.783523,245.74929190284
461438,102,22.304521586,114.17943231,3,75.7947468271337,281.50064286031,36200833.3584672,-117.794161824366
461438,110,22.304521586,114.17943231,3,58.1799575304147,136.949744208812,22268097.0359132,-259.459481166987
461438,114,22.304521586,114.17943231,3,17.6456088872553,289.850370546869,25306172.5375572,70.2763169257514
461439,5,22.304521586,114.17943231,3,8.88279881594993,119.601306087604,24919110.2006414,149.412474327113
461439,12,22.304521586,114.17943231,3,22.6469028010721,122.85724480853,23447723.3515019,212.317008689537
461439,18,22.304521586,114.17943231,3,61.0333819069143,221.216861119707,20702629.6671156,0
461439,23,22.304521586,114.17943231,3,57.2947029326495,357.565055677435,20938010.5817034,548.959790840797
461439,24,22.304521586,114.17943231,3,54.6260201484478,40.2705513923596,20727842.738797,559.504594124811
461439,32,22.304521586,114.17943231,3,18.4306257871309,274.691772698175,24005035.0405016,249.63244551448
461439,88,22.304521586,114.17943231,3,48.6095279137441,239.14107858921,37189590.815232,-378.571707014463
461439,89,22.304521586,114.17943231,3,65.1783366331024,190.079500189194,36312800.2884978,-336.908278985826
461439,94,22.304521586,114.17943231,3,77.7444144105953,48.5629079492729,35803840.5725514,0
