d,18.585243,18.368247,17.945376,17.579799,43.823242,43.921707,44.010638,50.330226,51.377245,51.862159,52.326372,52.614668,52.614523,52.608714,52.594693,52.596164,52.709053,52.813921,52.910601,52.997787,53.070462,53.059431,52.925759,52.784144,52.632736,52.471462,52.302544,52.121505,51.514702,50.642007,49.722366,43.493644,43.360783,43.218435,40.083563,19.503958,20.206406,20.963932,21.708869,22.438952,23.152670,23.855349,24.541769,25.219603,25.878151,26.519692,26.895359,26.786996,26.530372,26.267002,25.997278,25.712404,35.097368,35.706695,36.296380,36.864526,37.419340,37.959493,38.483732,38.990900,39.479940,39.960134,40.420443,40.860126,41.298955,41.715907,42.120650,42.502672,42.881652,43.247122,43.598766,43.936333,44.259635,44.577835,44.872151,45.169896,45.443783,45.711569,45.964470,46.210795,46.442254,46.666773,46.883962,47.086341,47.274349,47.455031,47.628082,47.793204,47.944443,48.087805,48.223045,48.349928,48.463842,48.569632,48.667121,48.756143,48.836542,48.905483,48.968588,49.020707,49.064447,49.099738,49.126519,49.144745,49.154387,49.156045,49.155125,49.146845,49.129977,49.104548,49.070602,49.028195,48.977398,48.915654,48.848002,48.768927,48.681207,48.584995,48.480456,48.367766,48.242123,48.113398,47.971518,47.815798,47.658034,47.486372,47.307025,47.113243,46.911869,46.703250,46.479918,46.249582,46.004349,45.752472,45.485673,45.212701,44.924938,44.622332,44.314311,43.991841,43.655035,43.304076,42.939210,42.570754,53.014949,53.647645,54.248498,54.838780,55.384245,55.917590,56.114023,56.205968,56.287249,56.360746,56.458143,56.846054,57.217210,57.571548,57.920615,58.241199,58.556309,58.865498,59.146902,59.422433,59.691709,59.944372,60.180827,60.410992,60.634553,60.842311,61.043438,61.229360,61.408724,61.581290,61.739455,61.891012,62.035764,62.173517,62.298035,62.421594,62.532270,62.635972,62.727903,62.817617,62.896033,62.967712,63.035786,63.093363,63.143953,63.187489,63.222178,63.251826,63.274280,63.289511,63.297259,63.298807,63.298232,63.291710,63.278846,63.258229,63.230410,63.195425,63.155713,63.106914,63.051111,62.988374,62.914933,62.838224,62.750279,62.660000,62.558007,62.449005,62.333137,62.204249,62.074778,61.931953,61.782268,61.618313,61.455198,61.277616,61.084884,60.894011,60.687910,60.466004,60.237417,60.002462,59.751284,59.493885,59.219962,58.929187,58.632392,58.329989,57.999398,57.663287,57.310277,56.940358,56.565742,56.162373,55.742451,55.318747,54.866650,54.386280,53.903387,53.393105,52.855929,52.305320,51.729256,51.128642,50.504528,49.858103,49.178136,48.478830,48.613926,48.921688,49.223601,49.504166,49.778572,50.046373,50.293212,50.533350,50.766399,50.985633,51.191335,51.389731,51.574834,51.752479,51.922380,52.079325,52.228498,52.369660,52.498423,52.619268,52.732005,52.833106,52.929378,53.014257,53.090955,53.159353,53.217414,53.269193,53.311039,53.345876,53.371246,53.388458,53.397655,53.398964,53.398056,53.390098,53.373951,53.348623,53.315899,53.273494,53.224397,53.165181,53.097547,53.021601,52.937464,52.845267,52.741560,52.633414,52.513544,52.381338,52.245529,52.097287,51.941243,51.772243,51.595467,51.411199,51.213630,51.008720,50.790264,50.557976,50.318558,50.072400,49.812583,49.538981,49.251521,48.957983,48.642944,48.322222,47.988128,47.640827,47.280539,46.907532,46.513523,46.116019,45.698179,45.260321,44.811693,44.393044,44.316056,43.938548,43.302761,42.648378,41.968830,6.586645,6.679582,6.770565,6.859908,6.946446,7.031508,7.113949,7.194617,7.272883,11.792001,11.947766,12.099620,16.081671,16.086170,16.206131,16.723048,17.038785,17.349550,17.473318,17.418214,17.602523,17.998539,18.254675,18.479708,18.614693,18.585243,
m,18.585243,18.368247,17.945376,17.579799,43.823242,43.921707,44.010638,50.330226,51.377245,51.862159,52.326372,52.614668,52.614523,52.608714,52.594693,52.596164,52.709053,52.813921,52.910601,52.997787,53.070462,53.059431,52.925759,52.784144,52.632736,52.471462,52.302544,52.121505,51.514702,50.642007,49.722366,43.493644,43.360783,43.218435,40.083563,19.503958,20.206406,20.963932,21.708869,22.438952,23.152670,23.855349,24.541769,25.219603,25.878151,26.519692,26.895359,26.786996,26.530372,26.267002,25.997278,25.712404,35.097368,35.706695,36.296380,36.864526,37.419340,37.959493,38.483732,38.990900,39.479940,39.960134,40.420443,40.860126,41.298955,41.715907,42.120650,42.502672,42.881652,43.247122,43.598766,43.936333,44.259635,44.577835,44.872151,45.169896,45.443783,45.711569,45.964470,46.210795,46.442254,46.666773,46.883962,47.086341,47.274349,47.455031,47.628082,47.793204,47.944443,48.087805,48.223045,48.349928,48.463842,48.569632,48.667121,48.756143,48.836542,48.905483,48.968588,49.020707,49.064447,49.099738,49.126519,49.144745,49.154387,49.156045,49.155125,49.146845,49.129977,49.104548,49.070602,49.028195,48.977398,48.915654,48.848002,48.768927,48.681207,48.584995,48.480456,48.367766,48.242123,48.113398,47.971518,47.815798,47.658034,47.486372,47.307025,47.113243,46.911869,46.703250,46.479918,46.249582,46.004349,45.752472,45.485673,45.212701,44.924938,44.622332,44.314311,43.991841,43.655035,43.304076,42.939210,42.570754,53.014949,53.647645,54.248498,54.838780,55.384245,55.917590,56.114023,56.205968,56.287249,56.360746,56.458143,56.846054,57.217210,57.571548,57.920615,58.241199,58.556309,58.865498,59.146902,59.422433,59.691709,59.944372,60.180827,60.410992,60.634553,60.842311,61.043438,61.229360,61.408724,61.581290,61.739455,61.891012,62.035764,62.173517,62.298035,62.421594,62.532270,62.635972,62.727903,62.817617,62.896033,62.967712,63.035786,63.093363,63.143953,63.187489,63.222178,63.251826,63.274280,63.289511,63.297259,63.298807,63.298232,63.291710,63.278846,63.258229,63.230410,63.195425,63.155713,63.106914,63.051111,62.988374,62.914933,62.838224,62.750279,62.660000,62.558007,62.449005,62.333137,62.204249,62.074778,61.931953,61.782268,61.618313,61.455198,61.277616,61.084884,60.894011,60.687910,60.466004,60.237417,60.002462,59.751284,59.493885,59.219962,58.929187,58.632392,58.329989,57.999398,57.663287,57.310277,56.940358,56.565742,56.162373,55.742451,55.318747,54.866650,54.386280,53.903387,53.393105,52.855929,52.305320,51.729256,51.128642,50.504528,49.858103,49.178136,48.478830,48.613926,48.921688,49.223601,49.504166,49.778572,50.046373,50.293212,50.533350,50.766399,50.985633,51.191335,51.389731,51.574834,51.752479,51.922380,52.079325,52.228498,52.369660,52.498423,52.619268,52.732005,52.833106,52.929378,53.014257,53.090955,53.159353,53.217414,53.269193,53.311039,53.345876,53.371246,53.388458,53.397655,53.398964,53.398056,53.390098,53.373951,53.348623,53.315899,53.273494,53.224397,53.165181,53.097547,53.021601,52.937464,52.845267,52.741560,52.633414,52.513544,52.381338,52.245529,52.097287,51.941243,51.772243,51.595467,51.411199,51.213630,51.008720,50.790264,50.557976,50.318558,50.072400,49.812583,49.538981,49.251521,48.957983,48.642944,48.322222,47.988128,47.640827,47.280539,46.907532,46.513523,46.116019,45.698179,45.260321,44.811693,44.393044,44.316056,43.938548,43.302761,42.648378,41.968830,6.586645,6.679582,6.770565,6.859908,6.946446,7.031508,7.113949,7.194617,7.272883,11.792001,11.947766,12.099620,16.081671,16.086170,16.206131,16.723048,17.038785,17.349550,17.473318,17.418214,17.602523,17.998539,18.254675,18.479708,18.614693,18.585243,
